STRIKE,DTE,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,MONEYNESS,NEGOTIATED_PRICE
62000,67,0.7238989472389221,25.164573669433597,25.174573669433595,2013-03-11,2013-05-17,0.6696803569793701,0.0042640273459255,18.81110382080078,-29.99066734313965,0.0012540322580645,0.0100000000000015
62000,71,0.7182997465133667,24.942100524902344,24.952100524902345,2013-03-07,2013-05-17,0.6823378801345825,0.0044073113240301,15.92424201965332,-30.115625381469727,0.0012319354395645,0.0100000000000015
80000,108,0.6303830146789551,24.438783645629883,24.448783645629884,2013-03-05,2013-06-21,-0.2174310982227325,0.0058962381444871,21.506723403930664,-25.881277084350582,0.000895499992375,0.0100000000000015
62000,73,0.6515883803367615,24.623729705810547,24.63372970581055,2013-03-05,2013-05-17,0.7289692163467407,0.0063438504002988,15.37041187286377,-29.698347091674805,0.001155483861129,0.0100000000000015
64000,11,0.6454684734344482,24.70074462890625,24.71074462890625,2013-03-04,2013-03-15,0.7382529973983765,0.0065076597966253,14.849808692932127,-28.724157333374023,0.0010981249809218,0.0100000000000015
64000,63,0.7271443009376526,25.15391731262207,25.163917312622072,2013-03-15,2013-05-17,0.5896939039230347,0.0042555960826575,19.341949462890625,-36.59554290771485,0.00124609375,0.0100000000000015
64000,65,0.7232141494750977,25.19439125061035,25.204391250610357,2013-03-13,2013-05-17,0.6372888088226318,0.0043977750465273,19.25560569763184,-34.26649475097656,0.0012326562404687,0.0100000000000015
64000,67,0.7185847163200378,25.27521514892578,25.285215148925783,2013-03-11,2013-05-17,0.6638345122337341,0.0046154032461345,18.831035614013672,-30.13524627685547,0.00121484375,0.0100000000000015
64000,71,0.6900261640548706,25.03167724609375,25.04167724609375,2013-03-07,2013-05-17,0.680248498916626,0.0047586872242391,16.255126953125,-30.113161087036133,0.0011934374570781,0.0100000000000015
64000,73,0.6724001169204712,24.72728729248047,24.73728729248047,2013-03-05,2013-05-17,0.7290757894515991,0.0058015347458422,13.755115509033203,-25.246097564697266,0.0011193749904687,0.0100000000000015
68000,14,0.6675826907157898,24.529335021972656,24.539335021972654,2013-03-01,2013-03-15,0.6877156496047974,0.0059026745148003,18.37963104248047,-25.231809616088867,0.001037352954647,0.0100000000000015
68000,1,0.6928954124450684,24.25263214111328,24.35654067993164,2013-03-14,2013-03-15,0.6266984939575195,0.0047648609615862,16.66739273071289,-38.53363037109375,0.0011602941400882,0.1039085388183593
68000,3,0.6767004728317261,24.25433921813965,24.427982330322266,2013-03-12,2013-03-15,0.6255466938018799,0.0048477430827915,16.71536636352539,-28.53935813903809,0.001151029362397,0.1736431121826172
100000,280,0.6676384210586548,25.862245559692383,25.872245559692384,2013-03-15,2013-12-20,-0.3635092973709106,0.0052816099487245,24.90065574645996,-39.40900421142578,0.0007975,0.0100000000000015
68000,7,0.6563882231712341,24.39111328125,24.40111328125,2013-03-08,2013-03-15,0.6350963115692139,0.0051413723267614,17.16700553894043,-26.42329406738281,0.0011205881904117,0.0100000000000015
100000,282,0.6510069370269775,26.014650344848636,26.024650344848634,2013-03-13,2013-12-20,-0.3647540807723999,0.0053831646218895,23.984464645385746,-36.592750549316406,0.0007888999939,0.0100000000000015
100000,284,0.6373041272163391,26.276092529296875,26.28609252929688,2013-03-11,2013-12-20,-0.3640041351318359,0.0054246499203145,24.170011520385746,-30.39211654663086,0.0007775,0.0100000000000015
66000,63,0.7219078540802002,24.891218185424805,24.901218185424806,2013-03-15,2013-05-17,0.6386579275131226,0.0044550774618983,16.512279510498047,-38.24521255493164,0.0012083333333333,0.0100000000000015
68000,9,0.6629234552383423,24.576435089111328,24.58643508911133,2013-03-06,2013-03-15,0.7096631526947021,0.005822246428579,15.383081436157228,-26.10643768310547,0.0010539705613088,0.0100000000000015
66000,65,0.7178975343704224,24.94746208190918,24.95746208190918,2013-03-13,2013-05-17,0.6965245008468628,0.0046272808685898,15.47815990447998,-35.112327575683594,0.0011953030210606,0.0100000000000015
100000,288,0.6381251215934753,26.12644386291504,26.13644386291504,2013-03-07,2013-12-20,-0.3023509979248047,0.0054100705310702,21.699317932128903,-30.37428092956543,0.00076379997253,0.0100000000000015
66000,67,0.6821349859237671,25.036182403564453,25.04618240356445,2013-03-11,2013-05-17,0.7023575305938721,0.0048512467183172,15.92475414276123,-30.491256713867188,0.0011780303030303,0.0100000000000015
66000,71,0.6758757829666138,24.887977600097656,24.897977600097654,2013-03-07,2013-05-17,0.6848976612091064,0.0049616252072155,15.716036796569824,-30.47954559326172,0.0011572726856515,0.0100000000000015
100000,290,0.6369182467460632,26.07597923278809,26.3276481628418,2013-03-05,2013-12-20,-0.3251268863677978,0.0058412444777786,22.84866142272949,-25.40386390686035,0.0007163999939,0.2516689300537109
66000,73,0.6695399284362793,24.89122009277344,24.90122009277344,2013-03-05,2013-05-17,0.7513362169265747,0.0056811068207025,13.53520679473877,-25.530391693115234,0.0010854545362121,0.0100000000000015
68000,11,0.6667502522468567,24.610015869140625,24.620015869140627,2013-03-04,2013-03-15,0.7279506921768188,0.0060715391300618,16.588470458984375,-29.18185806274414,0.0010335293938088,0.0100000000000015
68000,63,0.7150682210922241,24.270326614379883,24.290180206298828,2013-03-15,2013-05-17,0.5840295553207397,0.0046486901119351,16.967395782470703,-38.403446197509766,0.001172794117647,0.0198535919189453
68000,65,0.6861914992332458,24.389787673950195,24.536117553710938,2013-03-13,2013-05-17,0.6286159753799438,0.0047760815359652,16.6588191986084,-35.06136703491211,0.0011601470498529,0.1463298797607422
68000,67,0.6738013029098511,24.54580307006836,24.55580307006836,2013-03-11,2013-05-17,0.6041855812072754,0.0050161760300397,16.864580154418945,-30.43753242492676,0.0011433823529411,0.0100000000000015
68000,71,0.6602646112442017,24.39111328125,24.40111328125,2013-03-07,2013-05-17,0.6337649822235107,0.0051199779845774,17.01473045349121,-30.40973854064941,0.0011232352537205,0.0100000000000015
68000,73,0.6667459011077881,24.597007751464844,24.607007751464845,2013-03-05,2013-05-17,0.7203779220581055,0.005822246428579,15.227834701538086,-25.46839141845703,0.0010535294027941,0.0100000000000015
72000,14,0.6588701605796814,24.427898406982425,24.437898406982423,2013-03-01,2013-03-15,0.608528733253479,0.0059503023512661,19.08563041687012,-25.03713798522949,0.0009797222349444,0.0100000000000015
72000,1,0.684170663356781,24.063026428222656,24.073026428222654,2013-03-14,2013-03-15,0.1250028163194656,0.0047755474224686,11.329538345336914,-38.44537353515625,0.0010958333545277,0.0100000000000015
72000,3,0.6683467626571655,24.114408493041992,24.124408493041997,2013-03-12,2013-03-15,0.1245337352156639,0.0049015767872333,10.513532638549805,-28.440998077392575,0.0010870832867083,0.0100000000000015
100000,462,0.6676384210586548,25.862245559692383,25.872245559692384,2013-03-15,2014-06-20,-0.3635092973709106,0.0052816099487245,24.90065574645996,-39.40900421142578,0.0007975,0.0100000000000015
72000,7,0.6470979452133179,24.266826629638672,24.276826629638677,2013-03-08,2013-03-15,0.5789411067962646,0.0051996055990457,17.391408920288086,-26.2728328704834,0.0010583332909444,0.0100000000000015
100000,464,0.6510069370269775,26.014650344848636,26.024650344848634,2013-03-13,2014-06-20,-0.3647540807723999,0.0053831646218895,23.984464645385746,-36.592750549316406,0.0007888999939,0.0100000000000015
100000,466,0.6373041272163391,26.276092529296875,26.28609252929688,2013-03-11,2014-06-20,-0.3640041351318359,0.0054246499203145,24.170011520385746,-30.39211654663086,0.0007775,0.0100000000000015
70000,63,0.7132549285888672,24.13365364074707,24.143653640747072,2013-03-15,2013-05-17,0.0897915437817573,0.0046004438772797,12.222007751464844,-38.36971664428711,0.0011392857142857,0.0100000000000015
72000,9,0.6552339196205139,24.4521484375,24.4621484375,2013-03-06,2013-03-15,0.6217665672302246,0.0058632977306842,19.63253593444824,-26.017837524414062,0.0009954166412361,0.0100000000000015
70000,65,0.6833434104919434,24.24827766418457,24.52657699584961,2013-03-13,2013-05-17,0.5996890068054199,0.0047803372144699,17.01725959777832,-35.070556640625,0.0011269999912857,0.278299331665039
100000,470,0.6381251215934753,26.12644386291504,26.13644386291504,2013-03-07,2014-06-20,-0.3023509979248047,0.0054100705310702,21.699317932128903,-30.37428092956543,0.00076379997253,0.0100000000000015
70000,67,0.6635172367095947,24.439239501953125,24.449239501953127,2013-03-11,2013-05-17,0.567495584487915,0.0050676078535616,17.14107894897461,-30.288890838623047,0.0011107142857142,0.0100000000000015
70000,71,0.6579844951629639,24.28454971313477,24.294549713134767,2013-03-07,2013-05-17,0.5990231037139893,0.0051673809066414,17.261829376220703,-30.313241958618164,0.0010911428179,0.0100000000000015
100000,472,0.6369182467460632,26.07597923278809,26.3276481628418,2013-03-05,2014-06-20,-0.3251268863677978,0.0058412444777786,22.84866142272949,-25.40386390686035,0.0007163999939,0.2516689300537109
70000,73,0.665884792804718,24.49253845214844,24.50253845214844,2013-03-05,2013-05-17,0.6823647022247314,0.0058630728162825,18.9928035736084,-25.3493595123291,0.0010234285627142,0.0100000000000015
72000,11,0.6555582880973816,24.516345977783203,24.526345977783205,2013-03-04,2013-03-15,0.6421200037002563,0.0060221757739782,18.94918441772461,-24.31597328186035,0.0009761110941527,0.0100000000000015
72000,63,0.7069816589355469,24.085603713989254,24.09560371398926,2013-03-15,2013-05-17,0.0533396750688552,0.004596269223839,11.89770221710205,-38.206844329833984,0.0011076388888888,0.0100000000000015
72000,65,0.6761026382446289,24.21721076965332,24.536529541015625,2013-03-13,2013-05-17,0.5747210383415222,0.0047956802882254,17.0668888092041,-35.01264953613281,0.0010956944359722,0.3193187713623047
72000,67,0.6562823057174683,24.42151641845703,24.431516418457036,2013-03-11,2013-05-17,0.5282893180847168,0.0050723454914987,17.07060432434082,-30.272594451904297,0.0010798611111111,0.0100000000000015
72000,71,0.651152491569519,24.266826629638672,24.276826629638677,2013-03-07,2013-05-17,0.5723530054092407,0.0051782112568616,17.20868682861328,-30.25927734375,0.0010608332951805,0.0100000000000015
72000,73,0.6588793992996216,24.474815368652344,24.484815368652345,2013-03-05,2013-05-17,0.6430308818817139,0.0058632977306842,19.32665634155273,-25.333984375,0.0009949999915277,0.0100000000000015
76000,14,0.6103708148002625,24.40958023071289,24.41958023071289,2013-03-01,2013-03-15,-0.0235596112906932,0.0059430603869259,13.053394317626951,-23.47316169738769,0.0009281579067894,0.0100000000000015
76000,1,0.6820518374443054,24.00558853149414,24.024471282958984,2013-03-14,2013-03-15,0.1565632075071334,0.0047436845488846,11.564335823059082,-38.43753433227539,0.0010381579148157,0.0188827514648437
76000,3,0.673647940158844,24.06793785095215,24.082141876220703,2013-03-12,2013-03-15,0.0781372338533401,0.0048134275712072,10.598589897155762,-28.42227935791016,0.0010298683768815,0.0142040252685546
92000,644,0.6553177237510681,24.932523727416992,24.942523727416997,2013-03-15,2014-12-19,-0.441291481256485,0.0058784722350537,27.553571701049805,-39.40653991699219,0.0008668478260869,0.0100000000000015
76000,7,0.6485361456871033,24.22304916381836,24.23304916381836,2013-03-08,2013-03-15,0.0149162234738469,0.0051004835404455,10.542786598205566,-26.00840187072754,0.0010026315387894,0.0100000000000015
92000,646,0.6478508710861206,25.126712799072266,25.136712799072267,2013-03-13,2014-12-19,-0.3581157028675079,0.0058523961342871,26.43643951416016,-36.57500457763672,0.0008574999933695,0.0100000000000015
92000,648,0.634086549282074,25.316856384277344,25.326856384277345,2013-03-11,2014-12-19,-0.3309760689735412,0.005932745989412,26.43781280517578,-30.38612365722656,0.0008451086956521,0.0100000000000015
74000,63,0.7108456492424011,24.00728416442871,24.017284164428716,2013-03-15,2013-05-17,0.0073666721582412,0.0046126889064908,11.750770568847656,-38.26565933227539,0.0010777027027027,0.0100000000000015
76000,9,0.6459099054336548,24.41073608398437,24.420736083984377,2013-03-06,2013-03-15,-0.0163465961813926,0.0058164452202618,11.100666046142578,-25.332334518432617,0.0009430262916973,0.0100000000000015
74000,65,0.6738511919975281,24.17415809631348,24.18415809631348,2013-03-13,2013-05-17,0.3431265950202942,0.0047492166049778,16.62388038635254,-34.953346252441406,0.0010660810728378,0.0100000000000015
92000,652,0.6337785124778748,25.23513984680176,25.24513984680176,2013-03-07,2014-12-19,-0.2699496150016784,0.0058696162886917,23.33666038513184,-30.347919464111328,0.0008302173614456,0.0100000000000015
74000,67,0.6628742814064026,24.378475189208984,24.388475189208982,2013-03-11,2013-05-17,0.2736334204673767,0.0049752839840948,13.515456199645996,-30.2028865814209,0.0010506756756756,0.0100000000000015
74000,71,0.6509981155395508,24.22794342041016,24.23794342041016,2013-03-07,2013-05-17,0.3103399574756622,0.0050811497494578,14.865325927734377,-30.17612838745117,0.0010321621250405,0.0100000000000015
92000,654,0.6094368100166321,25.85881233215332,26.079116821289062,2013-03-05,2014-12-19,-0.3286219239234924,0.0064039542339742,25.25815773010254,-29.765743255615234,0.0007786956455434,0.2203044891357422
74000,73,0.6552711129188538,24.439453125,24.449453125,2013-03-05,2013-05-17,0.3160829842090606,0.0057882359251379,14.866411209106444,-25.169750213623047,0.0009681080998648,0.0100000000000015
76000,11,0.6102273464202881,24.48614883422852,24.49614883422852,2013-03-04,2013-03-15,0.003938065841794,0.0059450534172356,12.782547950744627,-23.9604434967041,0.0009247368260394,0.0100000000000015
76000,63,0.7049271464347839,23.97849464416504,24.02320098876953,2013-03-15,2013-05-17,0.0888694748282432,0.0045719374902546,12.297374725341797,-38.35649490356445,0.0010493421052631,0.0447063446044921
76000,65,0.6731427311897278,24.160512924194336,24.19355010986328,2013-03-13,2013-05-17,0.1604781299829483,0.0047549051232635,10.708470344543455,-34.95632553100586,0.0010380263077631,0.0330371856689453
76000,67,0.6625427007675171,24.37486267089844,24.38486267089844,2013-03-11,2013-05-17,0.1073885858058929,0.0049752839840948,10.609917640686035,-30.237831115722656,0.0010230263157894,0.0100000000000015
76000,71,0.6529735922813416,24.22304916381836,24.23304916381836,2013-03-07,2013-05-17,0.0422237031161785,0.0050745261833071,10.123950958251951,-29.88428497314453,0.0010049999638552,0.0100000000000015
76000,73,0.6526455283164978,24.43760681152344,24.44760681152344,2013-03-05,2013-05-17,0.0156721398234367,0.0057861753739416,10.809762954711914,-24.92229652404785,0.000942631570921,0.0100000000000015
40000,112,0.7542344927787781,27.16185569763184,29.11175346374512,2013-03-01,2013-06-21,0.5317040681838989,0.0023707135114818,17.05344009399414,-16.20501136779785,0.0017635000229,1.9498977661132808
40000,99,0.694622814655304,28.52468681335449,31.289430618286133,2013-03-14,2013-06-21,0.5389279723167419,0.001521008904092,17.244726181030273,-13.677446365356444,0.00197250003815,2.7647438049316406
40000,101,0.6882615685462952,28.544246673583984,31.173269271850582,2013-03-12,2013-06-21,0.5365300178527832,0.0015930874506011,17.581310272216797,-12.393139839172363,0.001956749916075,2.6290225982666016
40000,105,0.757179319858551,28.47967529296875,29.97441864013672,2013-03-08,2013-06-21,0.5466098785400391,0.0017033630283549,17.930681228637695,-16.847742080688477,0.0019049999237,1.4947433471679688
78000,63,0.6643555164337158,24.026033401489254,24.0632266998291,2013-03-15,2013-05-17,-0.2898662686347961,0.0049940766766667,23.79966926574707,-39.9262580871582,0.0010224358974358,0.0371932983398437
40000,107,0.7466229200363159,27.44215202331543,28.910320281982425,2013-03-06,2013-06-21,0.5147055387496948,0.0021472466178238,17.456764221191406,-16.592702865600586,0.0017917499542249,1.4681682586669922
78000,65,0.6497671604156494,24.138635635375977,24.197803497314453,2013-03-13,2013-05-17,-0.2559938430786133,0.005049951840192,21.08212661743164,-37.0814094543457,0.0010114102485897,0.0591678619384765
78000,67,0.6366716623306274,24.35835647583008,24.36835647583008,2013-03-11,2013-05-17,-0.2998256385326385,0.005318930838257,22.411684036254883,-31.16326904296875,0.0009967948717948,0.0100000000000015
78000,71,0.6284725666046143,24.20654296875,24.21654296875,2013-03-07,2013-05-17,-0.205781415104866,0.0053465636447072,19.449188232421875,-30.874170303344727,0.0009792307340128,0.0100000000000015
78000,73,0.6295731067657471,24.42109680175781,24.43109680175781,2013-03-05,2013-05-17,-0.1850169599056244,0.0060027847066521,21.24950218200684,-26.05805015563965,0.000918461530641,0.0100000000000015
40000,109,0.7073476910591125,27.36647224426269,28.893564224243164,2013-03-04,2013-06-21,0.54868483543396,0.0024230550043284,17.02596092224121,-15.37055778503418,0.0017569999694749,1.5270919799804688
92000,1008,0.6553177237510681,24.932523727416992,24.942523727416997,2013-03-15,2015-12-18,-0.441291481256485,0.0058784722350537,27.553571701049805,-39.40653991699219,0.0008668478260869,0.0100000000000015
92000,1010,0.6478508710861206,25.126712799072266,25.136712799072267,2013-03-13,2015-12-18,-0.3581157028675079,0.0058523961342871,26.43643951416016,-36.57500457763672,0.0008574999933695,0.0100000000000015
92000,1012,0.634086549282074,25.316856384277344,25.326856384277345,2013-03-11,2015-12-18,-0.3309760689735412,0.005932745989412,26.43781280517578,-30.38612365722656,0.0008451086956521,0.0100000000000015
80000,63,0.6565579771995544,24.034040451049805,24.044040451049806,2013-03-15,2013-05-17,-0.3370734751224518,0.0050767841748893,25.61368751525879,-39.90592956542969,0.000996875,0.0100000000000015
80000,65,0.6474245190620422,24.15799903869629,24.18101692199707,2013-03-13,2013-05-17,-0.3055038750171661,0.0051977345719933,23.086076736450195,-37.07499313354492,0.000986124992375,0.0230178833007812
92000,1016,0.6337785124778748,25.23513984680176,25.24513984680176,2013-03-07,2015-12-18,-0.2699496150016784,0.0058696162886917,23.33666038513184,-30.347919464111328,0.0008302173614456,0.0100000000000015
80000,67,0.6292208433151245,24.373485565185547,24.38348556518555,2013-03-11,2013-05-17,-0.330650120973587,0.0053960876539349,24.51395797729492,-30.878751754760746,0.000971875,0.0100000000000015
80000,71,0.6352434754371643,24.22167205810547,24.23167205810547,2013-03-07,2013-05-17,-0.2253034263849258,0.0052754646167159,20.180099487304688,-31.07968521118164,0.0009547499656625,0.0100000000000015
92000,1018,0.6094368100166321,25.85881233215332,26.079116821289062,2013-03-05,2015-12-18,-0.3286219239234924,0.0064039542339742,25.25815773010254,-29.765743255615234,0.0007786956455434,0.2203044891357422
80000,73,0.6303830146789551,24.438783645629883,24.448783645629884,2013-03-05,2013-05-17,-0.2174310982227325,0.0058962381444871,21.506723403930664,-25.881277084350582,0.000895499992375,0.0100000000000015
44000,112,0.7520913481712341,26.338977813720703,28.210214614868164,2013-03-01,2013-06-21,0.6565564274787903,0.0025437264703214,17.112926483154297,-16.292505264282227,0.0016031818389999,1.871236801147461
44000,99,0.6916714310646057,27.73695945739746,30.84995651245117,2013-03-14,2013-06-21,0.5374930500984192,0.0016316944966092,17.34909439086914,-13.677446365356444,0.0017931818528636,3.112997055053711
44000,101,0.6843722462654114,27.75155067443848,30.593873977661133,2013-03-12,2013-06-21,0.5350950956344604,0.001703773275949,17.562610626220703,-12.412949562072754,0.0017788635600681,2.842323303222656
44000,105,0.752501368522644,27.672821044921875,29.26978874206543,2013-03-08,2013-06-21,0.5448821783065796,0.0018220179481431,17.846288681030273,-16.84109878540039,0.0017318181124545,1.596967697143555
82000,63,0.65389084815979,24.032758712768555,24.04275871276856,2013-03-15,2013-05-17,-0.3316764533519745,0.0051896218210458,25.78655242919922,-39.89574432373047,0.0009725609756097,0.0100000000000015
44000,107,0.747303307056427,26.39864921569824,28.064178466796875,2013-03-06,2013-06-21,0.6448061466217041,0.0023202595766633,17.55780792236328,-16.669527053833008,0.0016288635947499,1.6655292510986328
82000,65,0.647214412689209,24.156713485717773,24.17596435546875,2013-03-13,2013-05-17,-0.301669031381607,0.0052871243096888,22.25115966796875,-37.01869201660156,0.0009620731632926,0.0192508697509765
82000,67,0.635841965675354,24.372203826904297,24.3822038269043,2013-03-11,2013-05-17,-0.3304913938045501,0.005157874431461,24.875741958618164,-31.141942977905277,0.0009481707317073,0.0100000000000015
82000,71,0.6482746601104736,24.220386505126957,24.230386505126955,2013-03-07,2013-05-17,-0.2365081310272216,0.0048175351694226,20.269649505615234,-31.12319564819336,0.0009314633811341,0.0100000000000015
82000,73,0.6306593418121338,24.437498092651367,24.44749809265137,2013-03-05,2013-05-17,-0.2172723710536956,0.0053863772191107,19.44436454772949,-25.850942611694336,0.0008736585291463,0.0100000000000015
44000,109,0.7056612372398376,26.54359245300293,28.06012535095215,2013-03-04,2013-06-21,0.6784144639968872,0.002596067963168,16.912561416625977,-15.519800186157228,0.0015972726995227,1.5165328979492188
92000,1372,0.6553177237510681,24.932523727416992,24.942523727416997,2013-03-15,2016-12-16,-0.441291481256485,0.0058784722350537,27.553571701049805,-39.40653991699219,0.0008668478260869,0.0100000000000015
92000,1374,0.6478508710861206,25.126712799072266,25.136712799072267,2013-03-13,2016-12-16,-0.3581157028675079,0.0058523961342871,26.43643951416016,-36.57500457763672,0.0008574999933695,0.0100000000000015
92000,1376,0.634086549282074,25.316856384277344,25.326856384277345,2013-03-11,2016-12-16,-0.3309760689735412,0.005932745989412,26.43781280517578,-30.38612365722656,0.0008451086956521,0.0100000000000015
84000,63,0.6508933901786804,24.0411434173584,24.0511434173584,2013-03-15,2013-05-17,-0.3370943963527679,0.005813589785248,26.1718692779541,-39.912784576416016,0.0009494047619047,0.0100000000000015
84000,65,0.6430076360702515,24.15412330627441,24.197246551513672,2013-03-13,2013-05-17,-0.3029440343379974,0.0059040421620011,25.53580093383789,-37.08632659912109,0.0009391666594047,0.0431232452392578
92000,1380,0.6337785124778748,25.23513984680176,25.24513984680176,2013-03-07,2016-12-16,-0.2699496150016784,0.0058696162886917,23.33666038513184,-30.347919464111328,0.0008302173614456,0.0100000000000015
84000,67,0.630376935005188,24.397216796875,24.407216796875,2013-03-11,2013-05-17,-0.3317663967609405,0.0060134828090667,27.20236587524414,-30.827531814575195,0.0009255952380952,0.0100000000000015
84000,71,0.6297006011009216,24.249900817871094,24.25990081787109,2013-03-07,2013-05-17,-0.2684306502342224,0.005997609347105,23.74727249145508,-30.82061767578125,0.0009092856815833,0.0100000000000015
92000,1382,0.6094368100166321,25.85881233215332,26.079116821289062,2013-03-05,2016-12-16,-0.3286219239234924,0.0064039542339742,25.25815773010254,-29.765743255615234,0.0007786956455434,0.2203044891357422
84000,73,0.6047653555870056,24.499971389770508,24.50997138977051,2013-03-05,2013-05-17,-0.218547374010086,0.0065997377969324,21.66318702697754,-30.45565223693848,0.0008528571355952,0.0100000000000015
48000,112,0.7485918402671814,26.055923461914062,26.065923461914064,2013-03-01,2013-06-21,0.6631396412849426,0.0026932996697723,16.77405548095703,-16.338775634765625,0.0014695833524166,0.0100000000000015
48000,99,0.6811922192573547,27.283151626586918,29.12804412841797,2013-03-14,2013-06-21,0.5392130017280579,0.0016113579040393,17.127727508544922,-13.645829200744627,0.0016437500317916,1.844892501831055
48000,101,0.6781391501426697,27.38506126403809,28.92920684814453,2013-03-12,2013-06-21,0.5350950956344604,0.0016834362177178,17.309255599975586,-12.38133430480957,0.0016306249300625,1.544145584106445
48000,105,0.7307595014572144,27.31509780883789,28.18044090270996,2013-03-08,2013-06-21,0.545548677444458,0.0017999950796365,17.540424346923828,-16.799192428588867,0.0015874999364166,0.8653430938720703
86000,63,0.6513012647628784,24.24592399597168,24.391582489013672,2013-03-15,2013-05-17,-0.4021635949611664,0.0058919680304825,26.42152214050293,-39.91107177734375,0.0009273255813953,0.1456584930419922
48000,107,0.7451276779174805,26.12198257446289,26.55259895324707,2013-03-06,2013-06-21,0.6476662755012512,0.002436340553686,17.452728271484375,-16.73963737487793,0.0014931249618541,0.4306163787841797
86000,65,0.6440417766571045,24.34922218322754,24.614421844482425,2013-03-13,2013-05-17,-0.3516349494457245,0.0059047564864158,25.91676521301269,-37.08555603027344,0.0009173255743023,0.2651996612548828
86000,67,0.6323327422142029,24.59741973876953,24.607419738769533,2013-03-11,2013-05-17,-0.3331053256988525,0.0059331026859581,25.67632484436035,-30.88622093200684,0.0009040697674418,0.0100000000000015
86000,71,0.6332651972770691,24.54827117919922,24.55827117919922,2013-03-07,2013-05-17,-0.2834532856941223,0.0058891433291137,22.34511947631836,-30.87954330444336,0.0008881395029418,0.0100000000000015
86000,73,0.6034874320030212,24.80367088317871,24.813670883178716,2013-03-05,2013-05-17,-0.2813942432403564,0.0065703652799129,22.09699058532715,-30.45551300048828,0.0008330232487209,0.0100000000000015
48000,109,0.6982801556587219,26.264753341674805,26.274753341674806,2013-03-04,2013-06-21,0.6858999133110046,0.0027456411626189,16.732194900512695,-15.523468017578123,0.0014641666412291,0.0100000000000015
92000,840,0.6106285452842712,25.982452392578125,26.197200775146484,2013-03-01,2015-06-19,-0.3473225831985473,0.0064591215923428,24.91157913208008,-29.57596015930176,0.0007667391403913,0.2147483825683593
92000,827,0.6501624584197998,24.97829818725586,24.98829818725586,2013-03-14,2015-06-19,-0.3865702748298645,0.0059274244122207,26.754920959472656,-39.47735977172852,0.0008576087122391,0.0100000000000015
92000,829,0.6312675476074219,25.06292533874512,25.078311920166016,2013-03-12,2015-06-19,-0.3901458084583282,0.0059461430646479,26.25962829589844,-29.496427536010746,0.000850760833076,0.0153865814208984
92000,833,0.6300513744354248,25.23513984680176,25.24513984680176,2013-03-08,2015-06-19,-0.2887131869792938,0.0059101809747517,24.1380615234375,-26.47269058227539,0.0008282608363913,0.0100000000000015
92000,835,0.6064783930778503,25.817161560058597,26.130664825439453,2013-03-06,2015-06-19,-0.3548831343650818,0.0064021633006632,25.27503967285156,-29.99617576599121,0.0007790217192282,0.3135032653808594
92000,837,0.6067237854003906,26.026123046875,26.18195343017578,2013-03-04,2015-06-19,-0.3233944177627563,0.0064380816183984,23.684675216674805,-29.052536010742188,0.0007639130302065,0.1558303833007812
88000,63,0.6508293151855469,24.292539596557617,24.408824920654297,2013-03-15,2013-05-17,-0.3972170650959015,0.0058607035316526,26.196626663208008,-39.39147186279297,0.00090625,0.1162853240966796
88000,65,0.6452196836471558,24.430381774902344,24.62635040283203,2013-03-13,2013-05-17,-0.3462206125259399,0.005873491987586,25.887983322143555,-36.565956115722656,0.0008964772657954,0.1959686279296875
88000,67,0.6299630403518677,24.678865432739254,24.68886543273926,2013-03-11,2013-05-17,-0.3300724029541015,0.0059018381871283,25.653778076171875,-30.36662101745605,0.0008835227272727,0.0100000000000015
88000,71,0.6327952146530151,24.61969947814941,24.629699478149416,2013-03-07,2013-05-17,-0.2785067558288574,0.0058578788302838,22.322572708129883,-30.359943389892575,0.0008679545142386,0.0100000000000015
88000,73,0.6035222411155701,24.953659057617188,24.96365905761719,2013-03-05,2013-05-17,-0.2946009635925293,0.006532700266689,22.946535110473636,-29.94567108154297,0.000814090902159,0.0100000000000015
52000,112,0.7281213998794556,25.52336311340332,25.53336311340332,2013-03-01,2013-06-21,0.6618302464485168,0.0036890662740916,16.249330520629883,-20.965410232543945,0.0013565384791538,0.0100000000000015
52000,99,0.6402578949928284,26.51997184753418,28.01854133605957,2013-03-14,2013-06-21,0.6695002913475037,0.002028057584539,17.143083572387695,-13.76447582244873,0.0015173077216538,1.4985694885253906
52000,101,0.6392850279808044,26.6687126159668,28.08015251159668,2013-03-12,2013-06-21,0.6671022176742554,0.0021364076528698,17.21288299560547,-12.4756441116333,0.0015051922431346,1.4114398956298828
10,0,0.7679628133773804,37.40576934814453,49.29121017456055,2013-03-15,2013-03-15,0.5240458846092224,0.0010724826715886,17.656078338623047,-11.50711727142334,7.975,11.885440826416016
52000,105,0.6958561539649963,26.75678062438965,26.96500015258789,2013-03-08,2013-06-21,0.6810617446899414,0.0023388585541397,17.56641387939453,-17.003435134887695,0.0014653845566923,0.2082195281982422
10,2,0.7629400491714478,37.19937133789063,48.7280158996582,2013-03-13,2013-03-15,0.5372589230537415,0.0012123262276872,17.580785751342773,-11.699017524719238,7.888999939,11.528644561767578
10,4,0.770439624786377,36.8350715637207,47.32828521728516,2013-03-11,2013-03-15,0.523159384727478,0.0013061073841527,17.854877471923828,-14.347241401672363,7.775,10.493213653564451
