UNDERLYING_PRICE,STRIKE,DTE,OPTION_RIGHT,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,RHO,MID_PRICE,MONEYNESS,ASK_USD,BID_USD,NEGOTIATED_PRICE
65633.37,150000.0,187.16649,put,70.63,0.0,0.0,2024-09-22,2025-03-28,-0.91528,0.0,73.24542,-13.71009,-752.09077,0.0,0.4375558,0.0,0.0,0.0
65633.0,160000.0,187.16649,put,72.33,0.0,0.0,2024-09-22,2025-03-28,-0.92696,0.0,65.45519,-12.54823,-806.96008,0.0,0.41020625,0.0,0.0,0.0
65633.0,180000.0,187.16649,put,75.62,0.0,0.0,2024-09-22,2025-03-28,-0.9407,0.0,56.306,-11.04167,-934.32358,0.0,0.3646277777777778,0.0,0.0,0.0
65633.0,200000.0,187.16649,put,78.38,0.0,0.0,2024-09-22,2025-03-28,-0.95264,0.0,47.11179,-9.57562,-1043.30649,0.0,0.328165,0.0,0.0,0.0
65633.0,220000.0,187.16649,put,80.42,0.0,0.0,2024-09-22,2025-03-28,-0.96222,0.0,39.23839,-8.18276,-1151.61684,0.0,0.2983318181818182,0.0,0.0,0.0
65633.0,250000.0,187.16649,put,83.85,0.0,0.0,2024-09-22,2025-03-28,-0.9706,0.0,31.92053,-6.94077,-1312.45013,0.0,0.262532,0.0,0.0,0.0
65633.0,300000.0,187.16649,put,88.09,0.0,0.0,2024-09-22,2025-03-28,-0.97999,0.0,23.10772,-5.27831,-1579.20763,0.0,0.21877666666666667,0.0,0.0,0.0
66920.79,20000.0,278.16649,put,72.79,0.003,0.0047,2024-09-22,2025-06-27,-0.01326,0.0,19.90016,-2.6032,-8.64572,0.00385,3.3460395,314.527713,200.76236999999998,257.6450415
66920.79,30000.0,278.16649,put,67.11,0.0135,0.016,2024-09-22,2025-06-27,-0.04822,0.0,58.53765,-7.06184,-32.20729,0.01475,2.2306929999999996,1070.73264,903.4306649999999,987.0816524999999
66920.79,40000.0,278.16649,put,63.31,0.038,0.041,2024-09-22,2025-06-27,-0.11362,1e-05,112.42754,-12.79416,-78.13044,0.0395,1.67301975,2743.7523899999997,2542.9900199999997,2643.3712049999995
66920.79,45000.0,278.16649,put,62.47,0.0575,0.062,2024-09-22,2025-06-27,-0.15857,1e-05,141.30967,-15.86754,-111.30327,0.05975,1.4871286666666665,4149.0889799999995,3847.945425,3998.5172024999997
66920.79,50000.0,278.16649,put,61.86,0.083,0.087,2024-09-22,2025-06-27,-0.20903,1e-05,167.91353,-18.67071,-150.01076,0.08499999999999999,1.3384158,5822.108729999999,5554.425569999999,5688.26715
66920.49,55000.0,278.16649,put,61.79,0.1145,0.119,2024-09-22,2025-06-27,-0.26324,1e-05,190.70561,-21.18258,-193.89568,0.11674999999999999,1.2167361818181819,7963.53831,7662.396105000001,7812.9672075
66920.49,60000.0,278.16649,put,61.93,0.1515,0.157,2024-09-22,2025-06-27,-0.31838,1e-05,208.47416,-23.20531,-241.09347,0.15425,1.1153415,10506.516930000002,10138.454235000001,10322.485582500001
66920.49,65000.0,278.16649,put,62.22,0.1905,0.2,2024-09-22,2025-06-27,-0.37251,1e-05,221.06006,-24.72455,-290.42453,0.19525,1.029546,13384.098000000002,12748.353345000001,13066.2256725
66921.55,70000.0,278.16649,put,62.86,0.236,0.249,2024-09-22,2025-06-27,-0.4237,1e-05,228.79225,-25.85179,-340.9979,0.2425,0.9560221428571429,16663.46595,15793.4858,16228.475875
66921.55,75000.0,278.16649,put,63.06,0.24,0.4095,2024-09-22,2025-06-27,-0.4728,1e-05,232.52687,-26.35609,-391.64315,0.32475,0.8922873333333333,27404.374724999998,16061.172,21732.7733625
66921.55,80000.0,278.16649,put,63.34,0.32,0.468,2024-09-22,2025-06-27,-0.51848,1e-05,232.8178,-26.50682,-442.33234,0.394,0.8365193750000001,31319.285400000004,21414.896,26367.0907
66922.05,85000.0,278.16649,put,63.46,0.4,0.5275,2024-09-22,2025-06-27,-0.56146,1e-05,230.29855,-26.268,-492.78969,0.46375,0.7873182352941177,35301.381375,26768.820000000003,31035.100687500002
66922.05,90000.0,278.16649,put,63.8,0.384,0.5905,2024-09-22,2025-06-27,-0.60003,1e-05,225.70375,-25.88481,-542.64528,0.48725,0.7435783333333333,39517.470525000004,25698.0672,32607.7688625
66922.05,100000.0,278.16649,put,64.45,0.503,0.72,2024-09-22,2025-06-27,-0.66733,1e-05,212.25648,-24.58909,-640.30211,0.6114999999999999,0.6692205,48183.876000000004,33661.791150000005,40922.833575000004
66922.05,110000.0,278.16649,put,65.28,0.6295,0.8555,2024-09-22,2025-06-27,-0.72144,1e-05,196.16881,-23.01729,-734.6653,0.7424999999999999,0.6083822727272727,57251.813775,42127.430475,49689.622125
66922.31,120000.0,278.16649,put,66.02,0.761,0.9945,2024-09-22,2025-06-27,-0.7658,1e-05,179.19538,-21.26429,-826.22062,0.87775,0.5576859166666667,66554.237295,50927.877909999996,58741.0576025
66922.31,130000.0,278.16649,put,67.04,0.8965,1.1375,2024-09-22,2025-06-27,-0.8001,1e-05,163.51149,-19.70307,-914.68675,1.017,0.514787,76124.127625,59995.850914999995,68059.98926999999
66922.31,140000.0,278.16649,put,67.79,0.0,1.282,2024-09-22,2025-06-27,-0.82926,1e-05,148.2517,-18.0656,-1001.43149,0.641,0.4780165,85794.40142,0.0,42897.20071
66922.38,150000.0,278.16649,put,68.63,0.0,0.0,2024-09-22,2025-06-27,-0.85156,1e-05,135.6272,-16.64208,-1091.69274,0.0,0.4461492,0.0,0.0,0.0
66922.38,160000.0,278.16649,put,69.48,0.0,0.0,2024-09-22,2025-06-27,-0.87059,1e-05,123.53111,-15.34506,-1175.43037,0.0,0.41826487500000004,0.0,0.0,0.0
66922.38,180000.0,278.16649,put,72.09,0.0,0.0,2024-09-22,2025-06-27,-0.89223,0.0,109.34244,-13.88741,-1357.03055,0.0,0.37179100000000004,0.0,0.0,0.0
66924.54,200000.0,278.16649,put,73.84,0.0,0.0,2024-09-22,2025-06-27,-0.91241,0.0,93.91681,-12.21709,-1520.36043,0.0,0.3346227,0.0,0.0,0.0
66924.54,250000.0,278.16649,put,78.64,0.0,0.0,2024-09-22,2025-06-27,-0.93987,0.0,70.42151,-9.75657,-1920.01859,0.0,0.26769815999999996,0.0,0.0,0.0
66924.54,300000.0,278.16649,put,82.06,0.0,0.0,2024-09-22,2025-06-27,-0.95649,0.0,54.44217,-7.87079,-2315.37966,0.0,0.22308179999999997,0.0,0.0,0.0
64317.1167,56000.0,0.16646,put,92.57,0.0,0.0001,2024-09-23,2024-09-23,0.0,0.0,0.0,0.0,0.0,5e-05,1.1485199410714286,6.43171167,0.0,3.215855835
64317.1167,57000.0,0.16646,put,92.51,0.0,0.0001,2024-09-23,2024-09-23,0.0,0.0,0.0,0.0,0.0,5e-05,1.1283704684210527,6.43171167,0.0,3.215855835
64318.6661,58000.0,0.16646,put,92.51,0.0,0.0001,2024-09-23,2024-09-23,0.0,0.0,2e-05,-7e-05,0.0,5e-05,1.1089425189655173,6.43186661,0.0,3.215933305
64318.6661,59000.0,0.16646,put,92.51,0.0,0.0001,2024-09-23,2024-09-23,-1e-05,0.0,0.00051,-0.0022,0.0,5e-05,1.0901468830508474,6.43186661,0.0,3.215933305
64318.6661,59500.0,0.16646,put,92.51,0.0,0.0001,2024-09-23,2024-09-23,-8e-05,0.0,0.00465,-0.02548,-3e-05,5e-05,1.0809859848739496,6.43186661,0.0,3.215933305
64321.0042,60000.0,0.16646,put,92.51,0.0,0.0001,2024-09-23,2024-09-23,-0.00023,0.0,0.01182,-0.07342,-7e-05,5e-05,1.0720167366666666,6.43210042,0.0,3.21605021
64321.0042,60500.0,0.16646,put,92.47,0.0,0.0001,2024-09-23,2024-09-23,-0.001,0.0,0.04658,-0.35606,-0.0003,5e-05,1.063157094214876,6.43210042,0.0,3.21605021
64321.0042,61000.0,0.16646,put,73.6,0.0,0.0001,2024-09-23,2024-09-23,-0.00039,0.0,0.01967,-0.10434,-0.00012,5e-05,1.0544426918032788,6.43210042,0.0,3.21605021
64321.0042,61500.0,0.16646,put,72.86,0.0,0.0001,2024-09-23,2024-09-23,-0.00205,1e-05,0.08963,-0.60651,-0.00061,5e-05,1.04586998699187,6.43210042,0.0,3.21605021
64322.7405,62000.0,0.16646,put,72.63,0.0,0.0003,2024-09-23,2024-09-23,-0.00906,2e-05,0.33826,-3.06798,-0.00271,0.00015,1.0374635564516128,19.296822149999997,0.0,9.648411074999999
64321.0042,62500.0,0.16646,put,69.43,0.0,0.0002,2024-09-23,2024-09-23,-0.02647,6e-05,0.84627,-9.66193,-0.00789,0.0001,1.0291360672,12.86420084,0.0,6.43210042
64322.7405,63000.0,0.16646,put,59.73,0.0002,0.0004,2024-09-23,2024-09-23,-0.05181,0.00013,1.46431,-18.03663,-0.01543,0.00030000000000000003,1.020995880952381,25.7290962,12.8645481,19.29682215
64333.4491,63500.0,0.16646,put,55.45,0.0004,0.001,2024-09-23,2024-09-23,-0.13525,0.00028,3.00101,-52.60093,-0.0403,0.0007,1.0131251826771652,64.3334491,25.73337964,45.033414369999996
64333.4491,64000.0,0.16646,put,49.98,0.0017,0.0024,2024-09-23,2024-09-23,-0.31208,0.00051,4.88427,-122.04957,-0.09308,0.0020499999999999997,1.0052101421875,154.40027783999997,109.36686346999998,131.88357065499997
64318.6661,64500.0,0.16646,put,48.71,0.0049,0.006,2024-09-23,2024-09-23,-0.60415,0.00057,5.31717,-129.5127,-0.18061,0.00545,0.9971886217054264,385.9119966,315.16146389,350.536730245
64335.6049,65000.0,0.16646,put,50.94,0.0095,0.0115,2024-09-23,2024-09-23,-0.82498,0.00037,3.55881,-90.64041,-0.24774,0.010499999999999999,0.9897785369230769,739.85945635,611.1882465499999,675.5238514499999
64335.6049,65500.0,0.16646,put,56.27,0.017,0.02,2024-09-23,2024-09-23,-0.93051,0.00017,1.84319,-51.85632,-0.2811,0.018500000000000003,0.982222975572519,1286.712098,1093.7052833,1190.2086906499999
64335.6049,66000.0,0.16646,put,57.07,0.024,0.0285,2024-09-23,2024-09-23,-0.98122,6e-05,0.6335,-18.07619,-0.29834,0.026250000000000002,0.9747818924242424,1833.56473965,1544.0545176,1688.8096286250002
64335.6049,66500.0,0.16646,put,59.19,0.0315,0.037,2024-09-23,2024-09-23,-0.99533,2e-05,0.18801,-5.56388,-0.3048,0.03425,0.9674527052631579,2380.4173812999998,2026.57155435,2203.494467825
64335.6049,67000.0,0.16646,put,61.24,0.04,0.0445,2024-09-23,2024-09-23,-0.99897,0.0,0.04775,-1.46201,-0.30818,0.042249999999999996,0.9602329089552238,2862.9344180499997,2573.424196,2718.1793070249996
64335.6049,67500.0,0.16646,put,63.26,0.047,0.0515,2024-09-23,2024-09-23,-0.99979,0.0,0.01082,-0.34234,-0.31073,0.04925,0.9531200725925926,3313.2836523499996,3023.7734302999997,3168.5285413249994
64335.6049,68000.0,0.16646,put,64.42,0.055,0.0595,2024-09-23,2024-09-23,-0.99997,0.0,0.00185,-0.05944,-0.31308,0.057249999999999995,0.9461118367647059,3827.9684915499997,3538.4582695,3683.2133805249996
64335.6049,69000.0,0.16646,put,64.42,0.0705,0.075,2024-09-23,2024-09-23,-1.0,0.0,2e-05,-0.0005,-0.31769,0.07275,0.9324000710144927,4825.1703675,4535.66014545,4680.415256475
64335.6049,70000.0,0.16646,put,64.42,0.086,0.0905,2024-09-23,2024-09-23,-1.0,0.0,0.0,0.0,-0.3223,0.08825,0.91908007,5822.37224345,5532.862021399999,5677.617132424999
64329.3726,71000.0,0.16646,put,64.42,0.101,0.106,2024-09-23,2024-09-23,-1.0,0.0,0.0,0.0,-0.3269,0.10350000000000001,0.9060475014084507,6818.9134956,6497.266632600001,6658.090064100001
64329.3726,72000.0,0.16646,put,64.46,0.1165,0.1215,2024-09-23,2024-09-23,-1.0,0.0,0.0,0.0,-0.33151,0.119,0.8934635083333333,7816.0187709,7494.371907900001,7655.195339400001
64329.3726,73000.0,0.16646,put,64.56,0.132,0.137,2024-09-23,2024-09-23,-1.0,0.0,0.0,0.0,-0.33611,0.1345,0.8812242821917808,8813.1240462,8491.4771832,8652.300614700001
64322.2946,74000.0,0.16646,put,69.2,0.1475,0.153,2024-09-23,2024-09-23,-1.0,0.0,0.0,0.0,-0.34072,0.15025,0.8692201972972973,9841.3110738,9487.5384535,9664.42476365
64342.031,56000.0,1.16646,put,84.97,0.0,0.0002,2024-09-23,2024-09-24,-0.00179,0.0,0.2087,-1.62364,-0.00374,0.0001,1.1489648392857144,12.8684062,0.0,6.4342031
64342.031,57000.0,1.16646,put,83.82,0.0001,0.0002,2024-09-23,2024-09-24,-0.00495,0.0,0.52188,-4.8395,-0.01035,0.00015000000000000001,1.128807561403509,12.8684062,6.4342031,9.65130465
64342.031,58000.0,1.16646,put,78.92,0.0001,0.0002,2024-09-23,2024-09-24,-0.00949,1e-05,0.92684,-9.31603,-0.01985,0.00015000000000000001,1.1093453620689655,12.8684062,6.4342031,9.65130465
64338.69,59000.0,1.16646,put,72.19,0.0002,0.0003,2024-09-23,2024-09-24,-0.01612,2e-05,1.46596,-15.34939,-0.03367,0.00025,1.0904862711864407,19.301607,12.867738000000001,16.0846725
64338.69,60000.0,1.16646,put,65.85,0.0003,0.0005,2024-09-23,2024-09-24,-0.02919,3e-05,2.42057,-27.34168,-0.06097,0.00039999999999999996,1.0723115,32.169345,19.301607,25.735476
64338.69,60500.0,1.16646,put,62.48,0.0004,0.0007,2024-09-23,2024-09-24,-0.03936,4e-05,3.0958,-36.51583,-0.08222,0.00055,1.0634494214876034,45.037083,25.735476000000002,35.3862795
64342.031,61000.0,1.16646,put,59.35,0.0006,0.0009,2024-09-23,2024-09-24,-0.05421,5e-05,4.00276,-50.39793,-0.11322,0.00075,1.054787393442623,57.9078279,38.6052186,48.25652325
64355.5162,61500.0,1.16646,put,57.56,0.001,0.0014,2024-09-23,2024-09-24,-0.07926,7e-05,5.37437,-77.50993,-0.16567,0.0012000000000000001,1.0464311577235772,90.09772267999999,64.3555162,77.22661944
64338.7558,62000.0,1.16646,put,56.41,0.0016,0.0022,2024-09-23,2024-09-24,-0.11973,0.0001,7.26935,-122.56401,-0.25045,0.0019000000000000002,1.0377218677419355,141.54526276,102.94200928000001,122.24363602000001
64338.7558,62500.0,1.16646,put,55.59,0.0026,0.0033,2024-09-23,2024-09-24,-0.1742,0.00013,9.3548,-192.33537,-0.36482,0.00295,1.0294200928,212.31789414,167.28076507999998,189.79932960999997
64338.7558,63000.0,1.16646,put,55.33,0.0041,0.0049,2024-09-23,2024-09-24,-0.24589,0.00016,11.46414,-271.51726,-0.51583,0.0045000000000000005,1.0212500920634922,315.25990342,263.78889878,289.5244011
64338.7558,63500.0,1.16646,put,55.14,0.0065,0.0075,2024-09-23,2024-09-24,-0.33131,0.00018,13.20177,-311.59019,-0.6964,0.006999999999999999,1.0132087527559055,482.5406685,418.2019127,450.37129059999995
64338.7558,64000.0,1.16646,put,55.47,0.0095,0.0105,2024-09-23,2024-09-24,-0.42704,0.00019,14.27652,-338.99395,-0.89989,0.01,1.005293059375,675.5569359,611.2181800999999,643.3875579999999
64342.031,64500.0,1.16646,put,56.4,0.013,0.0145,2024-09-23,2024-09-24,-0.52428,0.00019,14.49388,-349.90558,-1.10837,0.01375,0.9975508682170543,932.9594495000001,836.446403,884.70292625
64338.6604,65000.0,1.16646,put,57.02,0.0175,0.019,2024-09-23,2024-09-24,-0.61825,0.00018,13.87738,-338.74165,-1.31148,0.018250000000000002,0.9898255446153846,1222.4345476,1125.9265570000002,1174.1805523000003
64338.6604,65500.0,1.16646,put,57.69,0.0225,0.0255,2024-09-23,2024-09-24,-0.7026,0.00016,12.60482,-311.25509,-1.49619,0.024,0.9822696244274809,1640.6358401999998,1447.619859,1544.1278496
64337.8774,66000.0,1.16646,put,58.44,0.028,0.032,2024-09-23,2024-09-24,-0.77488,0.00014,10.91876,-273.1318,-1.65732,0.03,0.9748163242424243,2058.8120768,1801.4605672,1930.1363219999998
64339.8956,66500.0,1.16646,put,59.0,0.0345,0.038,2024-09-23,2024-09-24,-0.83465,0.00012,9.04748,-228.50258,-1.79358,0.036250000000000004,0.9675172270676692,2444.9160328000003,2219.7263982000004,2332.3212155
64339.8956,67000.0,1.16646,put,59.89,0.041,0.0455,2024-09-23,2024-09-24,-0.88076,9e-05,7.24825,-185.82658,-1.90262,0.04325,0.9602969492537314,2927.4652498,2637.9357196,2782.7004847
64339.8956,68000.0,1.16646,put,62.49,0.0555,0.06,2024-09-23,2024-09-24,-0.93911,5e-05,4.38609,-117.33495,-2.05262,0.057749999999999996,0.9461749352941177,3860.393736,3570.8642058,3715.6289709000002
64343.3031,69000.0,1.16646,put,66.35,0.07,0.075,2024-09-23,2024-09-24,-0.96732,3e-05,2.65792,-75.48934,-2.1418,0.07250000000000001,0.9325116391304348,4825.7477325,4504.031217000001,4664.88947475
64343.3031,70000.0,1.16646,put,66.97,0.0855,0.0905,2024-09-23,2024-09-24,-0.98629,1e-05,1.276,-36.57695,-2.21224,0.088,0.9191900442857143,5823.06893055,5501.35241505,5662.2106728
64343.3031,71000.0,1.16646,put,68.97,0.101,0.106,2024-09-23,2024-09-24,-0.99385,1e-05,0.63238,-18.67122,-2.25961,0.10350000000000001,0.9062437056338027,6820.390128599999,6498.6736131,6659.53187085
64346.5698,72000.0,1.16646,put,68.98,0.1165,0.1215,2024-09-23,2024-09-24,-0.99789,0.0,0.24275,-7.16767,-2.2998,0.119,0.8937023583333333,7818.1082307,7496.3753817,7657.2418062
64346.5698,73000.0,1.16646,put,70.23,0.1325,0.137,2024-09-23,2024-09-24,-0.9992,0.0,0.09982,-3.00094,-2.33448,0.13475,0.8814598602739726,8815.4800626,8525.9204985,8670.70028055
64346.5698,74000.0,1.16646,put,70.6,0.148,0.1525,2024-09-23,2024-09-24,-0.99975,0.0,0.03404,-1.0288,-2.3676,0.15025,0.8695482405405405,9812.8518945,9523.2923304,9668.07211245
64367.1404,56000.0,2.16646,put,79.9,0.0001,0.0003,2024-09-23,2024-09-25,-0.01095,1e-05,1.43097,-15.14626,-0.04276,0.00019999999999999998,1.1494132214285713,19.31014212,6.43671404,12.87342808
64367.1404,57000.0,2.16646,put,75.36,0.0003,0.0005,2024-09-23,2024-09-25,-0.01692,1e-05,2.08307,-23.19505,-0.06607,0.00039999999999999996,1.1292480771929825,32.1835702,19.31014212,25.74685616
64367.1404,58000.0,2.16646,put,71.72,0.0005,0.0008,2024-09-23,2024-09-25,-0.02794,2e-05,3.1817,-38.87224,-0.10913,0.00065,1.1097782827586207,51.49371232,32.1835702,41.83864126
64366.7635,59000.0,2.16646,put,67.19,0.0008,0.0011,2024-09-23,2024-09-25,-0.0439,3e-05,4.60907,-61.06094,-0.17146,0.0009500000000000001,1.090962093220339,70.80343985,51.49341080000001,61.148425325000005
64367.1404,59500.0,2.16646,put,65.04,0.001,0.0014,2024-09-23,2024-09-25,-0.05551,3e-05,5.55875,-77.69246,-0.21684,0.0012000000000000001,1.0818006789915966,90.11399655999999,64.3671404,77.24056848
64367.1404,60000.0,2.16646,put,62.76,0.0013,0.0017,2024-09-23,2024-09-25,-0.06986,4e-05,6.65062,-96.25297,-0.27292,0.0015,1.0727856733333332,109.42413867999998,83.67728251999999,96.55071059999999
64365.4377,60500.0,2.16646,put,60.76,0.0017,0.0022,2024-09-23,2024-09-25,-0.08916,5e-05,7.99974,-112.10033,-0.34841,0.00195,1.063891532231405,141.60396294,109.42124409,125.512603515
64365.4377,61000.0,2.16646,put,59.02,0.0023,0.0028,2024-09-23,2024-09-25,-0.1144,7e-05,9.59322,-130.56739,-0.44727,0.00255,1.0551711098360657,180.22322556,148.04050671000002,164.131866135
64365.4377,61500.0,2.16646,put,57.72,0.0031,0.0036,2024-09-23,2024-09-25,-0.14779,8e-05,11.45216,-152.44368,-0.57827,0.0033499999999999997,1.0465924829268294,231.71557572,199.53285687,215.624216295
64365.4377,62000.0,2.16646,put,56.59,0.0043,0.0048,2024-09-23,2024-09-25,-0.18934,0.0001,13.4328,-175.30281,-0.74161,0.00455,1.038152220967742,308.95410096,276.77138211,292.862741535
64364.2888,62500.0,2.16646,put,55.77,0.0055,0.0065,2024-09-23,2024-09-25,-0.24032,0.00011,15.43237,-198.50045,-0.94256,0.006,1.0298286208,418.3678772,354.0035884,386.1857328
64364.2888,63000.0,2.16646,put,55.2,0.0075,0.0085,2024-09-23,2024-09-25,-0.29984,0.00013,17.24338,-219.50986,-1.17797,0.008,1.0216553777777777,547.0964548000001,482.732166,514.9143104
64364.2888,63500.0,2.16646,put,54.83,0.0105,0.0115,2024-09-23,2024-09-25,-0.36653,0.00014,18.67171,-236.0891,-1.44288,0.011,1.0136108472440946,740.1893212,675.8250324,708.0071768
64365.4377,64000.0,2.16646,put,54.87,0.0135,0.0145,2024-09-23,2024-09-25,-0.4381,0.00014,19.55157,-247.40667,-1.729,0.014,1.0057099640625,933.2988466500001,868.9334089500001,901.1161278000001
64365.4377,64500.0,2.16646,put,55.21,0.017,0.0185,2024-09-23,2024-09-25,-0.51109,0.00015,19.78262,-251.8975,-2.02305,0.017750000000000002,0.9979137627906977,1190.76059745,1094.2124409,1142.486519175
64364.6319,65000.0,2.16646,put,55.63,0.0215,0.023,2024-09-23,2024-09-25,-0.58226,0.00014,19.36778,-248.46692,-2.31239,0.02225,0.9902251061538462,1480.3865337,1383.8395858499998,1432.1130597749998
64365.4154,65500.0,2.16646,put,55.98,0.026,0.0285,2024-09-23,2024-09-25,-0.6493,0.00013,18.3876,-237.38421,-2.58788,0.02725,0.9826780977099236,1834.4143389,1673.5008004,1753.95756965
64365.4154,66000.0,2.16646,put,56.32,0.0315,0.034,2024-09-23,2024-09-25,-0.71093,0.00012,16.95516,-220.21127,-2.8445,0.03275,0.9752335666666666,2188.4241236000003,2027.5105850999998,2107.9673543500003
64365.4154,66500.0,2.16646,put,56.93,0.037,0.0405,2024-09-23,2024-09-25,-0.76474,0.00011,15.25338,-200.26375,-3.0732,0.03875,0.9679009834586466,2606.7993237,2381.5203698,2494.15984675
64367.2169,67000.0,2.16646,put,57.79,0.0435,0.047,2024-09-23,2024-09-25,-0.80998,9e-05,13.46296,-179.42648,-3.27064,0.04525,0.9607047298507463,3025.2591942999998,2799.9739351499998,2912.616564725
64367.2169,67500.0,2.16646,put,58.29,0.0495,0.0545,2024-09-23,2024-09-25,-0.84977,8e-05,11.5782,-155.63323,-3.44816,0.052000000000000005,0.9535883985185185,3508.01332105,3186.17723655,3347.0952788
64367.2169,68000.0,2.16646,put,59.1,0.057,0.0605,2024-09-23,2024-09-25,-0.88151,7e-05,9.83545,-134.05883,-3.59601,0.05875,0.9465767191176471,3894.2166224499997,3668.9313633,3781.573992875
64364.6319,69000.0,2.16646,put,61.22,0.0715,0.075,2024-09-23,2024-09-25,-0.9265,5e-05,6.9148,-97.63544,-3.82331,0.07325,0.932820752173913,4827.3473925,4602.07118085,4714.709286675
64368.9619,70000.0,2.16646,put,63.75,0.086,0.0905,2024-09-23,2024-09-25,-0.95374,3e-05,4.80804,-70.69202,-3.98456,0.08825,0.9195565985714286,5825.39105195,5535.7307234,5680.560887674999
64368.9619,71000.0,2.16646,put,65.89,0.101,0.106,2024-09-23,2024-09-25,-0.97164,2e-05,3.22118,-48.94466,-4.11097,0.10350000000000001,0.9066050971830987,6823.1099614,6501.265151900001,6662.18755665
64368.9619,72000.0,2.16646,put,69.03,0.117,0.1215,2024-09-23,2024-09-25,-0.9812,1e-05,2.27915,-36.28503,-4.20619,0.11925,0.8940133597222223,7820.82887085,7531.168542300001,7675.998706575001
64369.2858,73000.0,2.16646,put,70.3,0.132,0.1365,2024-09-23,2024-09-25,-0.98914,1e-05,1.42102,-23.03894,-4.29534,0.13425,0.8817710383561643,8786.407511700001,8496.7457256,8641.57661865
64369.2858,74000.0,2.16646,put,72.03,0.147,0.152,2024-09-23,2024-09-25,-0.9935,1e-05,0.90533,-15.03913,-4.3711,0.1495,0.8698552135135135,9784.131441599999,9462.2850126,9623.2082271
64408.16,10000.0,4.16646,put,175.28,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,6.440816000000001,6.440816000000001,0.0,3.2204080000000004
64408.44,15000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,4.293896,6.440844,0.0,3.220422
64408.44,18000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,3.578246666666667,6.440844,0.0,3.220422
64408.44,19000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,3.389917894736842,6.440844,0.0,3.220422
64408.85,20000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,3.2204425,6.440885,0.0,3.2204425
64408.85,21000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,3.0670880952380952,6.440885,0.0,3.2204425
64408.85,22000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,2.927675,6.440885,0.0,3.2204425
64409.77,23000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,2.8004247826086957,6.440977,0.0,3.2204885
64409.77,24000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,2.6837404166666667,6.440977,0.0,3.2204885
64409.77,25000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,0.0,0.0,5e-05,2.5763908,6.440977,0.0,3.2204885
64409.78,26000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.0,-2e-05,0.0,5e-05,2.4772992307692308,6.440978,0.0,3.220489
64409.78,27000.0,4.16646,put,153.0,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,1e-05,-7e-05,0.0,5e-05,2.3855474074074072,6.440978,0.0,3.220489
64409.78,28000.0,4.16646,put,152.97,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,4e-05,-0.00023,0.0,5e-05,2.3003492857142858,6.440978,0.0,3.220489
64409.78,29000.0,4.16646,put,152.88,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.00013,-0.00073,0.0,5e-05,2.221026896551724,6.440978,0.0,3.220489
64409.93,30000.0,4.16646,put,152.87,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.00035,-0.00215,-1e-05,5e-05,2.1469976666666666,6.440993000000001,0.0,3.2204965000000003
64409.93,31000.0,4.16646,put,152.87,0.0,0.0001,2024-09-23,2024-09-27,0.0,0.0,0.00088,-0.0059,-2e-05,5e-05,2.077739677419355,6.440993000000001,0.0,3.2204965000000003
64407.88,32000.0,4.16646,put,152.87,0.0,0.0002,2024-09-23,2024-09-27,-1e-05,0.0,0.00208,-0.01513,-5e-05,0.0001,2.0127462499999997,12.881576,0.0,6.440788
64407.88,33000.0,4.16646,put,152.87,0.0,0.0002,2024-09-23,2024-09-27,-1e-05,0.0,0.00453,-0.0355,-0.00011,0.0001,1.9517539393939394,12.881576,0.0,6.440788
64407.88,34000.0,4.16646,put,152.87,0.0,0.0003,2024-09-23,2024-09-27,-3e-05,0.0,0.00977,-0.08308,-0.00026,0.00015,1.8943494117647057,19.322363999999997,0.0,9.661181999999998
